# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Mon Oct 17 10:06:08 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=1.0
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00800	Y = 0.26300	[M/H] = -0.276	eta_R = 0.200	Age = 	1.0100e+10 yr
#	Includes interstellar extinction of Av = 1.0000 mag
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.008000	10.0043	0.09000000	0.0900	-3.3681	3.3871	5.2607	13.190	25.813	22.216	19.958	16.987	14.330	11.307	10.696	10.372	1.46765435	1
	0.008000	10.0043	0.10000000	0.1000	-3.1677	3.4163	5.2228	12.689	23.597	20.576	18.419	15.888	13.497	10.892	10.254	9.906	1.57040203	1
	0.008000	10.0043	0.12000000	0.1200	-2.9039	3.4487	5.1679	12.030	21.220	18.736	16.702	14.619	12.499	10.322	9.658	9.296	1.74782515	1
	0.008000	10.0043	0.12561014	0.1256	-2.8492	3.4545	5.1563	11.893	20.805	18.405	16.388	14.378	12.311	10.201	9.533	9.172	1.79200959	1
	0.008000	10.0043	0.14000000	0.1400	-2.7195	3.4683	5.1289	11.569	19.859	17.642	15.666	13.820	11.878	9.914	9.238	8.879	1.89584959	1
	0.008000	10.0043	0.16000000	0.1600	-2.5763	3.4819	5.0979	11.211	18.939	16.883	14.945	13.243	11.429	9.593	8.910	8.556	2.02115250	1
	0.008000	10.0043	0.20000000	0.2000	-2.3559	3.5000	5.0467	10.660	17.723	15.855	13.965	12.422	10.780	9.092	8.402	8.059	2.22178221	1
	0.008000	10.0043	0.25000000	0.2500	-2.1445	3.5147	4.9912	10.131	16.746	15.000	13.153	11.712	10.194	8.602	7.907	7.574	2.40809011	1
	0.008000	10.0043	0.30000001	0.3000	-1.9782	3.5250	4.9454	9.716	16.069	14.386	12.570	11.187	9.746	8.212	7.511	7.188	2.54750419	1
	0.008000	10.0043	0.34999999	0.3500	-1.8331	3.5337	4.9019	9.353	15.513	13.872	12.085	10.743	9.361	7.871	7.164	6.849	2.65552020	1
	0.008000	10.0043	0.38813150	0.3881	-1.7170	3.5423	4.8653	9.062	15.053	13.444	11.683	10.378	9.052	7.604	6.890	6.582	2.72258377	1
	0.008000	10.0043	0.40000001	0.4000	-1.6832	3.5449	4.8547	8.978	14.924	13.322	11.567	10.272	8.963	7.526	6.811	6.504	2.74133730	1
	0.008000	10.0043	0.44999999	0.4500	-1.5213	3.5589	4.7999	8.573	14.287	12.720	10.997	9.752	8.534	7.160	6.433	6.138	2.81098008	1
	0.008000	10.0043	0.50000000	0.5000	-1.3477	3.5772	4.7453	8.139	13.592	12.056	10.367	9.175	8.078	6.778	6.036	5.759	2.86847806	1
	0.008000	10.0043	0.55000001	0.5500	-1.1542	3.6013	4.6897	7.656	12.804	11.292	9.669	8.553	7.579	6.358	5.592	5.351	2.91663504	1
	0.008000	10.0043	0.58241248	0.5823	-1.0309	3.6205	4.6683	7.347	12.261	10.762	9.215	8.154	7.264	6.095	5.316	5.110	2.94379020	1
	0.008000	10.0043	0.60000002	0.5999	-0.9666	3.6306	4.6571	7.187	11.964	10.477	8.977	7.948	7.100	5.957	5.181	4.990	2.95739889	1
	0.008000	10.0043	0.64999998	0.6499	-0.7774	3.6642	4.6372	6.714	10.817	9.553	8.233	7.337	6.616	5.578	4.863	4.709	2.99236870	1
	0.008000	10.0043	0.65499574	0.6549	-0.7590	3.6673	4.6344	6.668	10.702	9.468	8.164	7.282	6.569	5.542	4.835	4.683	2.99558377	1
	0.008000	10.0043	0.69006735	0.6899	-0.6317	3.6884	4.6142	6.349	9.930	8.915	7.707	6.910	6.246	5.290	4.652	4.509	3.01688242	1
	0.008000	10.0043	0.69999999	0.6998	-0.5962	3.6942	4.6081	6.260	9.725	8.770	7.586	6.810	6.157	5.221	4.600	4.461	3.02253795	1
	0.008000	10.0043	0.71130657	0.7111	-0.5554	3.7007	4.6001	6.159	9.495	8.608	7.451	6.698	6.057	5.142	4.540	4.404	3.02878952	1
	0.008000	10.0043	0.72539520	0.7252	-0.5047	3.7085	4.5893	6.032	9.222	8.414	7.288	6.560	5.933	5.044	4.464	4.331	3.03631473	1
	0.008000	10.0043	0.73886776	0.7387	-0.4562	3.7159	4.5783	5.911	8.970	8.233	7.136	6.431	5.816	4.951	4.391	4.261	3.04325056	1
	0.008000	10.0043	0.75000000	0.7498	-0.4161	3.7219	4.5686	5.810	8.767	8.087	7.013	6.325	5.720	4.874	4.330	4.202	3.04879928	1
	0.008000	10.0043	0.75639170	0.7562	-0.3931	3.7250	4.5616	5.753	8.659	8.009	6.945	6.265	5.665	4.828	4.293	4.166	3.05191350	1
	0.008000	10.0043	0.77088308	0.7706	-0.3408	3.7318	4.5447	5.622	8.417	7.830	6.791	6.130	5.541	4.725	4.207	4.083	3.05878854	1
	0.008000	10.0043	0.78438532	0.7841	-0.2917	3.7379	4.5278	5.499	8.199	7.666	6.649	6.005	5.427	4.628	4.125	4.004	3.06497264	1
	0.008000	10.0043	0.79745430	0.7971	-0.2439	3.7437	4.5102	5.380	7.996	7.509	6.514	5.884	5.315	4.533	4.044	3.925	3.07076430	1
	0.008000	10.0043	0.80000001	0.7997	-0.2346	3.7448	4.5067	5.356	7.957	7.479	6.488	5.861	5.293	4.514	4.028	3.910	3.07187057	1
	0.008000	10.0043	0.81334668	0.8130	-0.1849	3.7501	4.4853	5.232	7.759	7.323	6.351	5.737	5.177	4.413	3.939	3.823	3.07755423	1
	0.008000	10.0043	0.82686555	0.8265	-0.1337	3.7552	4.4616	5.104	7.569	7.167	6.214	5.610	5.057	4.307	3.845	3.730	3.08311963	1
	0.008000	10.0043	0.83923119	0.8388	-0.0859	3.7596	4.4379	4.985	7.396	7.023	6.086	5.491	4.944	4.206	3.755	3.642	3.08804941	1
	0.008000	10.0043	0.85000002	0.8495	-0.0429	3.7632	4.4150	4.877	7.247	6.895	5.972	5.385	4.844	4.115	3.672	3.560	3.09222293	1
	0.008000	10.0043	0.85402250	0.8535	-0.0267	3.7645	4.4058	4.837	7.193	6.848	5.929	5.345	4.806	4.080	3.639	3.528	3.09375405	1
	0.008000	10.0043	0.86643529	0.8659	0.0254	3.7681	4.3745	4.707	7.022	6.697	5.793	5.216	4.683	3.967	3.533	3.424	3.09838748	1
	0.008000	10.0043	0.87819129	0.8776	0.0759	3.7711	4.3419	4.580	6.863	6.554	5.661	5.092	4.564	3.855	3.428	3.320	3.10265207	1
	0.008000	10.0043	0.88931388	0.8886	0.1237	3.7734	4.3085	4.461	6.719	6.421	5.538	4.974	4.450	3.747	3.325	3.218	3.10658050	1
	0.008000	10.0043	0.89962572	0.8989	0.1694	3.7750	4.2742	4.347	6.588	6.297	5.421	4.862	4.340	3.641	3.223	3.116	3.11013365	1
	0.008000	10.0043	0.89999998	0.8993	0.1711	3.7750	4.2729	4.342	6.583	6.293	5.417	4.857	4.336	3.637	3.219	3.112	3.11026096	1
	0.008000	10.0043	0.90433812	0.9036	0.1915	3.7756	4.2569	4.291	6.525	6.238	5.365	4.807	4.287	3.589	3.172	3.066	3.11172986	1
	0.008000	10.0043	0.90764982	0.9069	0.2076	3.7759	4.2437	4.251	6.481	6.195	5.324	4.767	4.247	3.551	3.134	3.028	3.11284137	1
	0.008000	10.0043	0.91226542	0.9114	0.2307	3.7762	4.2239	4.193	6.420	6.136	5.266	4.710	4.191	3.495	3.079	2.973	3.11437678	1
	0.008000	10.0043	0.92220187	0.9213	0.2826	3.7760	4.1757	4.063	6.291	6.005	5.136	4.581	4.061	3.364	2.948	2.842	3.11762857	1
	0.008000	10.0043	0.93142325	0.9304	0.3340	3.7741	4.1210	3.935	6.178	5.885	5.010	4.452	3.930	3.227	2.807	2.700	3.12058306	1
	0.008000	10.0043	0.93303245	0.9320	0.3432	3.7736	4.1106	3.912	6.159	5.864	4.988	4.428	3.906	3.202	2.780	2.673	3.12109232	2
	0.008000	10.0043	0.93971241	0.9386	0.3828	3.7693	4.0571	3.813	6.097	5.786	4.895	4.328	3.799	3.083	2.652	2.544	3.12318802	2
	0.008000	10.0043	0.94593590	0.9448	0.4179	3.7618	3.9948	3.725	6.078	5.736	4.821	4.239	3.699	2.963	2.515	2.404	3.12511301	2
	0.008000	10.0043	0.94999033	0.9488	0.4347	3.7517	3.9392	3.683	6.144	5.749	4.799	4.196	3.641	2.877	2.406	2.291	3.12635326	2
	0.008000	10.0043	0.94999999	0.9488	0.4347	3.7517	3.9391	3.683	6.144	5.750	4.799	4.196	3.641	2.877	2.406	2.291	3.12635612	2
